close,high,low,trade_count,open,time,volume,vwap,symbol
47100.85,47401.35,44045.95,70746,44142.09,2021-08-19 05:00:00+00:00,1512.174513,45939.5977059922,BTC/USD
48649.63,49421.07,46713.13,68923,47099.06,2021-08-20 05:00:00+00:00,1599.208109,48313.2624008608,BTC/USD
49162.91,49830.18,48280.0,57685,48650.81,2021-08-21 05:00:00+00:00,1158.872682,49068.2113301006,BTC/USD
50336.36,50427.43,48043.66,53600,49150.36,2021-08-22 05:00:00+00:00,1256.831348,49287.0497104444,BTC/USD
49498.28,50551.66,48785.5,43605,50343.54,2021-08-23 05:00:00+00:00,954.577177,49682.7373280673,BTC/USD
48017.23,49875.73,47601.0,57782,49498.28,2021-08-24 05:00:00+00:00,1189.374031,48473.1792098493,BTC/USD
47883.51,49399.74,47131.39,59227,48014.12,2021-08-25 05:00:00+00:00,1140.927469,48281.6207822969,BTC/USD
46929.71,48057.45,46300.0,67497,47881.44,2021-08-26 05:00:00+00:00,1513.295697,47021.2380084338,BTC/USD
48987.24,49315.0,46863.45,49857,46926.8,2021-08-27 05:00:00+00:00,1004.897554,48177.0637029759,BTC/USD
48187.85,49666.66,47800.0,40810,48982.89,2021-08-28 05:00:00+00:00,775.085981,48811.0795728986,BTC/USD
47894.73,49412.15,47771.68,40360,48183.72,2021-08-29 05:00:00+00:00,754.02074,48556.4715723534,BTC/USD
47070.0,48719.9,46707.65,48768,47882.13,2021-08-30 05:00:00+00:00,1114.558906,47678.7524726764,BTC/USD
47158.98,48276.66,46539.06,54291,47070.69,2021-08-31 05:00:00+00:00,1082.846554,47298.987978607,BTC/USD
49400.24,49900.0,47111.12,60156,47171.91,2021-09-01 05:00:00+00:00,1366.150934,48458.4336728343,BTC/USD
49721.04,50380.0,48360.0,60699,49396.62,2021-09-02 05:00:00+00:00,1327.109976,49510.3835298914,BTC/USD
50345.73,51056.86,49228.0,59269,49724.08,2021-09-03 05:00:00+00:00,1395.091498,50220.2998742426,BTC/USD
49857.97,50551.31,49404.0,34929,50353.24,2021-09-04 05:00:00+00:00,698.145572,49980.622688109,BTC/USD
51710.42,51968.84,49483.6,42656,49857.97,2021-09-05 05:00:00+00:00,926.515447,50970.8105875425,BTC/USD
52539.77,52948.52,51018.35,48692,51710.42,2021-09-06 05:00:00+00:00,1022.978606,52039.5914633739,BTC/USD
46442.54,52746.79,42600.0,123924,52538.93,2021-09-07 05:00:00+00:00,2940.933084,48274.7665201807,BTC/USD
46170.2,46869.0,44423.0,81920,46458.48,2021-09-08 05:00:00+00:00,1562.693406,45994.8272568236,BTC/USD
46577.05,47395.22,45630.0,64926,46173.21,2021-09-09 05:00:00+00:00,1360.36124,46590.3411685672,BTC/USD
45308.72,46753.56,44129.75,68073,46563.07,2021-09-10 05:00:00+00:00,1407.648332,45478.1256072813,BTC/USD
45345.58,45998.0,44750.0,42707,45306.08,2021-09-11 05:00:00+00:00,702.8172,45338.4821353244,BTC/USD
44728.45,46465.51,44491.52,53147,45349.24,2021-09-12 05:00:00+00:00,1102.391708,45546.0838151067,BTC/USD
45105.71,46902.02,43439.74,72086,44720.64,2021-09-13 05:00:00+00:00,1841.564714,44792.8596899029,BTC/USD
46880.87,47491.92,45060.48,52732,45098.64,2021-09-14 05:00:00+00:00,1300.613105,46564.8949253971,BTC/USD
48304.94,48500.0,46711.02,47040,46882.16,2021-09-15 05:00:00+00:00,1057.020893,47823.8937082344,BTC/USD
48098.98,48502.76,47023.27,37707,48302.43,2021-09-16 05:00:00+00:00,839.723717,47765.6050571007,BTC/USD
48337.13,48343.57,46750.0,45368,48088.39,2021-09-17 05:00:00+00:00,1210.549541,47448.92739511,BTC/USD
47861.08,48820.08,47603.01,38491,48337.13,2021-09-18 05:00:00+00:00,1035.118777,48293.6441027718,BTC/USD
45660.89,48343.12,45156.84,45769,47849.09,2021-09-19 05:00:00+00:00,1284.04755,46876.7600708111,BTC/USD
42417.16,45838.04,40121.0,116143,45650.97,2021-09-20 05:00:00+00:00,4513.037096,43445.6833612641,BTC/USD
41903.07,43636.36,39587.55,91108,42422.87,2021-09-21 05:00:00+00:00,2372.735725,41883.1544916921,BTC/USD
44062.74,44311.0,41840.82,58057,41906.25,2021-09-22 05:00:00+00:00,1359.502874,43246.9959724007,BTC/USD
44291.33,45020.0,43391.77,57372,44053.15,2021-09-23 05:00:00+00:00,1915.934455,44264.5540453084,BTC/USD
42723.34,45169.49,40716.77,71107,44280.24,2021-09-24 05:00:00+00:00,1971.201723,42517.4360673738,BTC/USD
42241.87,42986.56,41668.63,41376,42726.6,2021-09-25 05:00:00+00:00,1307.455202,42464.392515413,BTC/USD
44025.85,44370.51,40192.16,47901,42264.7,2021-09-26 05:00:00+00:00,1176.872245,42875.886566086,BTC/USD
42638.97,44262.63,41959.94,52390,44025.85,2021-09-27 05:00:00+00:00,1193.949276,43129.946236028,BTC/USD
42261.0,42732.05,40758.73,62948,42647.96,2021-09-28 05:00:00+00:00,1745.843361,41827.5103503793,BTC/USD
43503.35,43825.92,40886.31,40274,42253.43,2021-09-29 05:00:00+00:00,1145.716715,41863.0917735122,BTC/USD
43628.74,44114.34,42726.79,56628,43550.68,2021-09-30 05:00:00+00:00,1261.948895,43444.1488439167,BTC/USD
47597.4,48483.69,43526.85,87313,43626.8,2021-10-01 05:00:00+00:00,1644.304735,47041.7825334526,BTC/USD
47910.16,48356.54,47107.03,47329,47597.98,2021-10-02 05:00:00+00:00,638.63734,47828.4702580902,BTC/USD
47777.43,49242.66,47260.0,53955,47910.16,2021-10-03 05:00:00+00:00,736.988554,48213.720553095,BTC/USD
49179.24,49789.81,46920.85,74057,47779.77,2021-10-04 05:00:00+00:00,1063.575576,48592.9112391714,BTC/USD
51344.28,51917.0,49149.03,73774,49179.24,2021-10-05 05:00:00+00:00,1195.2431,50636.5661115822,BTC/USD
55090.3,55777.52,50417.56,104685,51339.12,2021-10-06 05:00:00+00:00,2493.398404,54137.5642865665,BTC/USD
53904.9,55084.71,53391.37,51905,55084.71,2021-10-07 05:00:00+00:00,1365.922668,54144.873641546,BTC/USD
54697.44,56101.49,53644.06,57428,53880.6,2021-10-08 05:00:00+00:00,1045.525108,54627.7709232409,BTC/USD
55856.35,56000.0,54115.77,36380,54697.44,2021-10-09 05:00:00+00:00,528.133516,54973.1830431157,BTC/USD
56485.98,56760.41,54366.76,53176,55874.96,2021-10-10 05:00:00+00:00,882.133359,55443.7764998967,BTC/USD
56978.24,57841.26,55866.31,58638,56487.3,2021-10-11 05:00:00+00:00,1012.993764,57046.5833343695,BTC/USD
56088.46,57687.0,53898.54,59447,56989.94,2021-10-12 05:00:00+00:00,1352.298727,56061.4757865216,BTC/USD
57986.27,58570.18,54221.08,69742,56083.65,2021-10-13 05:00:00+00:00,2050.990577,56172.7010007883,BTC/USD
59604.0,59734.99,56838.47,49850,58000.0,2021-10-14 05:00:00+00:00,1402.31208,58008.4400151269,BTC/USD
61725.36,62900.95,58752.94,74823,59604.0,2021-10-15 05:00:00+00:00,2350.213703,60849.9683968695,BTC/USD
60905.72,62352.09,60153.11,33255,61724.73,2021-10-16 05:00:00+00:00,943.492642,61119.1379615608,BTC/USD
62373.62,62558.17,58908.93,45148,60911.56,2021-10-17 05:00:00+00:00,1260.489432,60870.7417174808,BTC/USD
62414.34,62982.13,59858.58,55783,62361.72,2021-10-18 05:00:00+00:00,1707.638368,61636.8085894527,BTC/USD
64052.14,64490.61,61358.54,57145,62450.0,2021-10-19 05:00:00+00:00,1703.929069,63157.5468439476,BTC/USD
65050.04,66996.28,63517.23,68950,64050.55,2021-10-20 05:00:00+00:00,2148.165472,65519.6851787523,BTC/USD
63057.9,66650.04,8200.0,75315,65056.48,2021-10-21 05:00:00+00:00,2495.290764,59442.8812012573,BTC/USD
61158.23,63752.79,59930.21,52370,63072.8,2021-10-22 05:00:00+00:00,1589.794957,61575.9295368772,BTC/USD
60999.26,61742.15,59650.0,33442,61153.25,2021-10-23 05:00:00+00:00,708.094922,60994.973655652,BTC/USD
62037.36,62229.26,59520.87,36922,60999.83,2021-10-24 05:00:00+00:00,996.098546,60757.0286493841,BTC/USD
62455.03,63706.11,61808.15,31145,62072.47,2021-10-25 05:00:00+00:00,854.653859,62957.2163521242,BTC/USD
61198.88,63132.63,59846.56,44299,62441.97,2021-10-26 05:00:00+00:00,1309.89957,61384.8886745428,BTC/USD
58831.23,61408.13,58063.95,63835,61203.35,2021-10-27 05:00:00+00:00,1962.644132,58975.1996224767,BTC/USD
61539.53,62495.18,57894.73,68896,58825.0,2021-10-28 05:00:00+00:00,2308.816414,60535.5078271344,BTC/USD
61491.34,62960.12,60367.19,46983,61500.0,2021-10-29 05:00:00+00:00,1265.73011,61687.8674524347,BTC/USD
61440.6,62423.0,60750.0,36586,61467.94,2021-10-30 05:00:00+00:00,942.464168,61616.8054888412,BTC/USD
60538.0,61782.93,59469.05,40516,61429.14,2021-10-31 05:00:00+00:00,1237.457521,60662.4966290738,BTC/USD
61450.33,62491.78,60307.43,51961,60548.78,2021-11-01 05:00:00+00:00,1202.695032,61422.9901758554,BTC/USD
62838.48,64303.94,61337.44,55902,61460.41,2021-11-02 05:00:00+00:00,1194.740238,63088.1172284482,BTC/USD
62721.24,63560.71,60122.59,46517,62815.07,2021-11-03 05:00:00+00:00,1112.221684,62395.4858205755,BTC/USD
62131.68,62782.04,60720.0,48486,62714.29,2021-11-04 05:00:00+00:00,908.858423,61637.5450602601,BTC/USD
61250.54,62637.26,60778.01,38409,62141.13,2021-11-05 05:00:00+00:00,747.11607,61404.652081971,BTC/USD
62220.35,62369.52,60112.06,32010,61250.55,2021-11-06 05:00:00+00:00,672.863854,61128.5469049523,BTC/USD
65480.08,65673.82,61529.41,45942,62231.91,2021-11-07 05:00:00+00:00,901.594778,63789.226008345,BTC/USD
68145.33,68577.46,65209.73,59744,65496.49,2021-11-08 06:00:00+00:00,1260.7241,66802.4159631166,BTC/USD
66350.0,68278.89,66251.04,46907,68144.05,2021-11-09 06:00:00+00:00,876.734204,67194.5920928786,BTC/USD
64709.62,69025.05,62682.78,83414,66348.47,2021-11-10 06:00:00+00:00,1966.168103,66056.2942999705,BTC/USD
64696.45,65609.51,64070.99,36875,64701.6,2021-11-11 06:00:00+00:00,766.815788,64964.220645212,BTC/USD
63613.42,65005.2,62276.67,49280,64696.64,2021-11-12 06:00:00+00:00,1102.928467,63729.9774324757,BTC/USD
64897.16,65322.86,63380.62,26859,63621.01,2021-11-13 06:00:00+00:00,424.569533,64445.3669413979,BTC/USD
65719.39,66201.31,63590.7,36320,64917.21,2021-11-14 06:00:00+00:00,678.382118,64841.8754382244,BTC/USD
60959.04,66355.15,60385.22,64141,65716.1,2021-11-15 06:00:00+00:00,1363.10351,62936.1910996304,BTC/USD
59643.61,61406.07,58585.49,66559,60955.2,2021-11-16 06:00:00+00:00,1682.873591,60104.7270609927,BTC/USD
59831.5,60988.03,58395.0,38445,59627.0,2021-11-17 06:00:00+00:00,861.384621,60072.6265087441,BTC/USD
56437.4,60063.01,55629.07,84549,59821.99,2021-11-18 06:00:00+00:00,2237.47419,57737.253923829,BTC/USD
58456.25,59035.37,55900.01,47937,56445.36,2021-11-19 06:00:00+00:00,964.751214,57756.4852007059,BTC/USD
59059.7,59889.0,57415.64,29852,58451.21,2021-11-20 06:00:00+00:00,586.33964,58823.2650977908,BTC/USD
57501.95,60082.66,56821.88,35992,59064.43,2021-11-21 06:00:00+00:00,841.328031,58612.819927153,BTC/USD
56565.05,59495.7,55647.32,51503,57501.37,2021-11-22 06:00:00+00:00,1188.033009,57156.9278283123,BTC/USD
56615.47,57879.45,55394.56,53299,56577.47,2021-11-23 06:00:00+00:00,1296.077064,56917.0102983237,BTC/USD
57148.7,58291.04,55874.26,39889,56621.38,2021-11-24 06:00:00+00:00,831.128332,56985.7046067313,BTC/USD
57883.14,59443.07,57116.04,35868,57145.44,2021-11-25 06:00:00+00:00,805.637875,58437.2240141855,BTC/USD
54300.53,57952.33,53521.0,63823,57873.03,2021-11-26 06:00:00+00:00,1583.618096,54865.0396676721,BTC/USD
54428.0,55312.53,53724.44,30947,54294.62,2021-11-27 06:00:00+00:00,606.542081,54616.1951424288,BTC/USD
57398.73,58269.51,53322.69,37667,54422.11,2021-11-28 06:00:00+00:00,928.09942,55894.8849169562,BTC/USD
56321.17,58905.26,56321.17,37824,57394.56,2021-11-29 06:00:00+00:00,770.531611,57606.974908563,BTC/USD
56824.6,59247.36,55919.0,52209,56321.18,2021-11-30 06:00:00+00:00,1064.362366,57482.1094346151,BTC/USD
56958.02,59100.0,55831.89,52234,56824.57,2021-12-01 06:00:00+00:00,1082.002107,57299.3240302751,BTC/USD
56775.18,57408.43,56059.77,37008,56952.7,2021-12-02 06:00:00+00:00,791.784537,56630.6470955577,BTC/USD
47733.07,57655.99,42000.0,100869,56791.71,2021-12-03 06:00:00+00:00,2770.290534,51790.2331030004,BTC/USD
49478.63,49722.06,46206.11,75208,47750.51,2021-12-04 06:00:00+00:00,1900.488085,48052.8121487996,BTC/USD
48730.38,49752.72,47811.15,47662,49485.48,2021-12-05 06:00:00+00:00,1150.899265,48984.0471992967,BTC/USD
50952.21,51462.99,47177.3,60714,48718.93,2021-12-06 06:00:00+00:00,1648.142725,49048.3770462289,BTC/USD
50443.35,51992.07,50068.71,37158,50941.5,2021-12-07 06:00:00+00:00,809.710276,50925.1117846724,BTC/USD
49810.82,51241.96,48653.06,39661,50457.81,2021-12-08 06:00:00+00:00,954.638637,50087.595470731,BTC/USD
48263.62,50373.58,47335.0,48086,49809.04,2021-12-09 06:00:00+00:00,1153.9741,48485.8043306014,BTC/USD
48329.77,50108.51,46716.14,52013,48263.69,2021-12-10 06:00:00+00:00,1336.488595,48223.484706033,BTC/USD
49000.0,49713.5,47805.74,30290,48349.79,2021-12-11 06:00:00+00:00,660.863215,48782.1904634341,BTC/USD
49280.95,50813.15,48472.72,33532,49000.0,2021-12-12 06:00:00+00:00,795.113296,49671.4606228485,BTC/USD
46714.14,49339.77,45744.38,55735,49277.1,2021-12-13 06:00:00+00:00,1547.829769,47139.5695302821,BTC/USD
48121.81,48769.23,46339.1,42083,46715.17,2021-12-14 06:00:00+00:00,1021.640791,47420.5282930633,BTC/USD
48537.67,49500.0,46547.0,52317,48125.67,2021-12-15 06:00:00+00:00,1469.992279,48241.510436501,BTC/USD
47717.91,49455.55,47406.95,33564,48538.32,2021-12-16 06:00:00+00:00,748.723828,48299.3481255704,BTC/USD
46610.4,47762.08,45471.57,49659,47728.8,2021-12-17 06:00:00+00:00,1148.914519,46479.422428481,BTC/USD
47622.18,48094.3,46221.37,28263,46618.89,2021-12-18 06:00:00+00:00,561.862162,47031.1320664663,BTC/USD
46443.55,48336.74,46243.5,33541,47626.5,2021-12-19 06:00:00+00:00,786.962408,47052.468554167,BTC/USD
48600.71,48835.47,45566.22,43853,46428.99,2021-12-20 06:00:00+00:00,1280.552219,46819.2171743046,BTC/USD
48981.12,49584.81,48308.85,31371,48600.71,2021-12-21 06:00:00+00:00,747.197961,48859.0295533306,BTC/USD
48402.75,49545.85,48051.41,26803,48992.64,2021-12-22 06:00:00+00:00,573.143357,48739.4942599465,BTC/USD
51034.01,51535.63,48056.98,36057,48400.32,2021-12-23 06:00:00+00:00,899.290712,50079.9983175899,BTC/USD
50914.29,51853.65,50450.0,25061,51032.78,2021-12-24 06:00:00+00:00,508.759945,51108.459786881,BTC/USD
49910.01,51167.03,49647.12,23526,50911.84,2021-12-25 06:00:00+00:00,527.906905,50444.793929663,BTC/USD
50886.55,51308.75,49463.75,25056,49895.91,2021-12-26 06:00:00+00:00,592.95131,50480.8787458837,BTC/USD
49232.14,52148.5,48690.26,36364,50873.52,2021-12-27 06:00:00+00:00,836.325554,50609.9787231995,BTC/USD
47881.3,49461.87,47313.0,34353,49215.95,2021-12-28 06:00:00+00:00,798.594475,48309.070561734,BTC/USD
46767.25,48076.44,45950.21,38079,47918.98,2021-12-29 06:00:00+00:00,965.007189,47104.0683849039,BTC/USD
47285.73,47924.27,46700.0,26773,46760.87,2021-12-30 06:00:00+00:00,596.512445,47268.1422833577,BTC/USD
47200.02,48575.71,45665.92,38984,47289.11,2021-12-31 06:00:00+00:00,1073.858376,47077.3444498096,BTC/USD
47095.67,47950.0,46722.08,23361,47190.56,2022-01-01 06:00:00+00:00,468.152221,47297.0343190694,BTC/USD
47098.88,47992.0,46668.46,22218,47087.56,2022-01-02 06:00:00+00:00,443.889422,47195.4504791315,BTC/USD
46154.6,47568.95,45700.83,29891,47102.58,2022-01-03 06:00:00+00:00,783.384691,46514.2672853662,BTC/USD
46314.83,47527.78,45547.55,29224,46153.0,2022-01-04 06:00:00+00:00,850.111475,46453.8869749854,BTC/USD
43051.65,47066.7,42460.0,58070,46303.77,2022-01-05 06:00:00+00:00,1882.128273,44573.0548252435,BTC/USD
41846.64,43588.75,40957.53,40734,43061.81,2022-01-06 06:00:00+00:00,1166.578757,42496.15373592,BTC/USD
41979.2,42758.62,40618.07,37939,41842.24,2022-01-07 06:00:00+00:00,1155.400932,41750.3143531464,BTC/USD
41764.21,42317.98,40500.0,32257,41975.42,2022-01-08 06:00:00+00:00,1046.241144,41501.3873666112,BTC/USD
42035.32,42799.57,41200.02,24070,41767.53,2022-01-09 06:00:00+00:00,625.424101,41951.073856399,BTC/USD
42116.32,42394.19,39648.0,46553,42036.19,2022-01-10 06:00:00+00:00,1845.296197,41159.9187394138,BTC/USD
42716.29,43123.93,41278.35,31487,42114.04,2022-01-11 06:00:00+00:00,955.261985,42346.5014436607,BTC/USD
43699.9,44344.9,42483.94,27383,42725.68,2022-01-12 06:00:00+00:00,805.675808,43602.1731665058,BTC/USD
42925.15,44443.98,42328.87,30930,43700.28,2022-01-13 06:00:00+00:00,907.780937,43178.9985256452,BTC/USD
43011.48,43466.46,41775.37,28709,42918.83,2022-01-14 06:00:00+00:00,814.671455,42773.5580076652,BTC/USD
42984.07,43828.92,42583.22,21088,43017.4,2022-01-15 06:00:00+00:00,506.49202,43233.8126998251,BTC/USD
42687.9,43500.58,42356.09,21851,42980.16,2022-01-16 06:00:00+00:00,424.308617,42959.1645859262,BTC/USD
42133.21,42981.89,41560.87,23790,42699.64,2022-01-17 06:00:00+00:00,502.989822,42282.2003612194,BTC/USD
41772.61,42683.51,41289.0,30615,42128.58,2022-01-18 06:00:00+00:00,713.969584,41862.9796729147,BTC/USD
41904.53,42579.07,41157.84,31357,41785.29,2022-01-19 06:00:00+00:00,952.102386,41914.0898483863,BTC/USD
38913.96,43506.83,38240.27,57975,41905.29,2022-01-20 06:00:00+00:00,1932.446179,41055.8184271194,BTC/USD
35748.15,39291.1,35427.64,72319,38921.99,2022-01-21 06:00:00+00:00,2331.879032,37562.9195214101,BTC/USD
35455.29,36179.48,34035.0,64570,35747.5,2022-01-22 06:00:00+00:00,2053.245074,35162.4486287406,BTC/USD
35203.46,36518.24,34613.42,43033,35455.77,2022-01-23 06:00:00+00:00,1323.120097,35522.6783285622,BTC/USD
36079.09,37569.72,32946.89,81644,35194.26,2022-01-24 06:00:00+00:00,2839.002488,34828.8659121034,BTC/USD
37631.76,37997.03,35714.9,50207,36068.33,2022-01-25 06:00:00+00:00,1623.059634,36810.5404475822,BTC/USD
35995.17,38941.17,35543.39,69110,37631.08,2022-01-26 06:00:00+00:00,1964.482808,37383.4408578165,BTC/USD
37210.23,37470.31,35538.87,42861,35989.98,2022-01-27 06:00:00+00:00,1193.308829,36548.7146810431,BTC/USD
37672.33,38041.21,36170.53,39751,37223.53,2022-01-28 06:00:00+00:00,1013.905687,37179.1196504081,BTC/USD
38148.42,38731.67,37326.62,28785,37680.0,2022-01-29 06:00:00+00:00,690.310575,38015.0402362637,BTC/USD
37022.16,38379.31,36647.99,28156,38148.33,2022-01-30 06:00:00+00:00,596.756204,37569.6347715191,BTC/USD
38466.1,38756.97,36826.75,36772,37019.73,2022-01-31 06:00:00+00:00,964.833568,38032.6917936123,BTC/USD
38432.44,39309.84,38025.31,44769,38472.44,2022-02-01 06:00:00+00:00,1129.826053,38623.3506012043,BTC/USD
37019.69,38790.94,36601.75,38746,38428.51,2022-02-02 06:00:00+00:00,941.805378,37456.5698841283,BTC/USD
37559.32,37709.14,36262.39,30504,37024.23,2022-02-03 06:00:00+00:00,729.715871,36813.1427611209,BTC/USD
41559.27,41957.28,37319.29,48382,37571.11,2022-02-04 06:00:00+00:00,1382.147131,39884.4695359509,BTC/USD
41603.16,41929.78,40962.34,24594,41553.79,2022-02-05 06:00:00+00:00,471.590878,41517.9827292147,BTC/USD
42808.97,43026.31,41141.25,32812,41603.04,2022-02-06 06:00:00+00:00,693.580041,42123.4861644767,BTC/USD
44922.53,45076.86,42273.54,42787,42845.91,2022-02-07 06:00:00+00:00,1075.29236,43752.277763441,BTC/USD
43630.9,45520.37,42707.16,45410,44915.54,2022-02-08 06:00:00+00:00,1262.684811,43758.2439253159,BTC/USD
43908.52,44848.48,43226.82,31002,43624.61,2022-02-09 06:00:00+00:00,698.339978,44087.8836589345,BTC/USD
42857.47,45851.22,42534.8,53364,43920.64,2022-02-10 06:00:00+00:00,1482.445413,44259.9288627123,BTC/USD
42287.73,43975.63,41980.01,34908,42870.57,2022-02-11 06:00:00+00:00,859.906381,42972.9667173313,BTC/USD
42293.59,43049.5,41753.43,25996,42301.15,2022-02-12 06:00:00+00:00,414.428426,42289.2643528719,BTC/USD
41801.85,42782.0,41560.0,24025,42295.45,2022-02-13 06:00:00+00:00,408.836373,42180.877416403,BTC/USD
43599.68,43799.22,41755.53,36021,41794.7,2022-02-14 06:00:00+00:00,708.082073,42700.6587391993,BTC/USD
44086.16,44775.12,43551.97,30748,43594.31,2022-02-15 06:00:00+00:00,643.75953,44143.8503795584,BTC/USD
43644.18,44394.97,43331.71,30351,44080.26,2022-02-16 06:00:00+00:00,605.265661,43931.6564032175,BTC/USD
40658.25,44046.03,40075.37,42704,43642.14,2022-02-17 06:00:00+00:00,1166.717533,41745.8329072098,BTC/USD
40266.48,41126.49,39454.41,31352,40642.9,2022-02-18 06:00:00+00:00,664.2047,40187.3302593242,BTC/USD
39377.02,40469.58,39308.33,21125,40269.12,2022-02-19 06:00:00+00:00,341.226104,39915.9960546092,BTC/USD
39247.78,39499.99,38006.12,30062,39370.59,2022-02-20 06:00:00+00:00,640.556484,38707.2235627803,BTC/USD
36767.9,39377.77,36373.73,46972,39245.44,2022-02-21 06:00:00+00:00,1474.165083,37775.1710477639,BTC/USD
37992.78,38445.03,36546.21,35731,36742.61,2022-02-22 06:00:00+00:00,882.321697,37717.3993024089,BTC/USD
34686.3,39269.22,34317.34,52539,37996.86,2022-02-23 06:00:00+00:00,1266.537923,36822.4251949214,BTC/USD
38465.96,39700.0,34397.35,85976,34686.3,2022-02-24 06:00:00+00:00,1746.053067,36889.4198990124,BTC/USD
39045.11,40296.05,38012.92,49283,38466.03,2022-02-25 06:00:00+00:00,983.435303,39165.3200033543,BTC/USD
38608.91,39694.97,38212.43,27149,39037.7,2022-02-26 06:00:00+00:00,447.119922,38994.5630551184,BTC/USD
37839.37,39884.49,37010.72,34759,38598.55,2022-02-27 06:00:00+00:00,671.71943,38261.4431401111,BTC/USD
43229.15,44259.41,37475.03,54487,37852.38,2022-02-28 06:00:00+00:00,1412.459176,41250.4449782126,BTC/USD
44283.36,45000.0,42815.84,47416,43224.42,2022-03-01 06:00:00+00:00,1122.467779,43976.3698802568,BTC/USD
43351.87,45321.42,43236.53,41891,44302.03,2022-03-02 06:00:00+00:00,844.934097,44117.9077721264,BTC/USD
41381.64,44103.62,41071.0,45631,43343.07,2022-03-03 06:00:00+00:00,987.526989,42387.1912447908,BTC/USD
39020.96,41907.21,38568.18,42510,41379.2,2022-03-04 06:00:00+00:00,1069.260188,40173.9156784955,BTC/USD
39505.8,39720.38,38816.74,27821,39019.55,2022-03-05 06:00:00+00:00,400.495882,39299.4006369163,BTC/USD
38028.52,39619.98,37577.62,36339,39506.49,2022-03-06 06:00:00+00:00,661.143065,38553.8803444614,BTC/USD
38363.41,39552.31,37166.01,43036,38025.81,2022-03-07 06:00:00+00:00,1052.591573,38373.1998096025,BTC/USD
41514.18,41883.58,38008.27,43940,38358.49,2022-03-08 06:00:00+00:00,1252.461647,39553.5244096228,BTC/USD
39219.08,42590.08,38900.0,43231,41521.53,2022-03-09 06:00:00+00:00,1364.981479,41404.7873033528,BTC/USD
38792.23,40301.73,38200.2,35917,39235.64,2022-03-10 06:00:00+00:00,1181.691366,39139.2152644066,BTC/USD
39167.75,40250.0,38316.0,30547,38784.61,2022-03-11 06:00:00+00:00,831.507763,39192.8371223163,BTC/USD
39109.36,39439.78,38666.67,16474,39172.76,2022-03-12 06:00:00+00:00,301.549334,39079.4011839313,BTC/USD
38520.99,39198.04,37572.51,25701,39126.46,2022-03-13 06:00:00+00:00,576.983541,38409.3690586434,BTC/USD
38783.83,39917.89,38422.55,32345,38524.89,2022-03-14 05:00:00+00:00,748.12453,39072.7805040125,BTC/USD
39124.91,41700.0,38139.49,44478,38781.41,2022-03-15 05:00:00+00:00,1267.403143,39671.1895381582,BTC/USD
41359.77,41477.14,38994.21,43373,39123.78,2022-03-16 05:00:00+00:00,1416.657713,40457.234852888,BTC/USD
40642.32,41479.42,40279.94,27472,41338.39,2022-03-17 05:00:00+00:00,532.547277,40814.9853793385,BTC/USD
41825.27,42364.12,40174.08,31900,40643.53,2022-03-18 05:00:00+00:00,709.36359,41307.7492467836,BTC/USD
41872.51,42417.0,41570.01,22274,41826.79,2022-03-19 05:00:00+00:00,384.773382,41972.5253189515,BTC/USD
40893.29,42033.19,40509.08,25197,41879.19,2022-03-20 05:00:00+00:00,516.307215,41231.1473911304,BTC/USD
43001.37,43347.0,40761.58,35128,40887.01,2022-03-21 05:00:00+00:00,853.071637,41583.0194179074,BTC/USD
41938.05,43220.9,41768.85,33508,43001.36,2022-03-22 05:00:00+00:00,827.151998,42546.2113158976,BTC/USD
42922.54,43288.22,41814.58,36532,41969.42,2022-03-23 05:00:00+00:00,847.284152,42463.9547796668,BTC/USD
44115.03,44422.34,42610.84,38066,42922.54,2022-03-24 05:00:00+00:00,796.889511,43588.4845058324,BTC/USD
44423.78,45112.84,43596.62,29251,44117.62,2022-03-25 05:00:00+00:00,554.873297,44450.1797798524,BTC/USD
44598.15,44951.37,44166.92,16209,44428.97,2022-03-26 05:00:00+00:00,269.370687,44533.4803862748,BTC/USD
47144.34,47623.0,44445.55,33636,44599.91,2022-03-27 05:00:00+00:00,804.344856,46158.8570638628,BTC/USD
47621.59,48223.41,46770.45,36841,47137.15,2022-03-28 05:00:00+00:00,847.692272,47486.8893083486,BTC/USD
47252.33,48109.83,46548.76,27187,47627.09,2022-03-29 05:00:00+00:00,567.038334,47480.1890720855,BTC/USD
47034.98,47719.21,46849.99,26955,47251.28,2022-03-30 05:00:00+00:00,484.801751,47238.4939185227,BTC/USD
44666.12,47631.47,44244.26,38858,47031.64,2022-03-31 05:00:00+00:00,844.465993,45871.5032113855,BTC/USD
46555.26,47221.58,44588.13,32549,44664.21,2022-04-01 05:00:00+00:00,629.246392,46002.6347918666,BTC/USD
46378.61,46954.67,45550.81,23532,46560.29,2022-04-02 05:00:00+00:00,461.042445,46249.6489837047,BTC/USD
46091.15,47468.61,45768.46,28105,46381.7,2022-04-03 05:00:00+00:00,570.232042,46485.4722236156,BTC/USD
46775.38,46899.0,45126.58,29678,46092.99,2022-04-04 05:00:00+00:00,644.176869,46069.8566472319,BTC/USD
45341.5,47196.13,44419.86,41278,46768.34,2022-04-05 05:00:00+00:00,862.482322,45764.847758021,BTC/USD
43406.31,45516.04,42737.09,46780,45350.88,2022-04-06 05:00:00+00:00,992.126322,43990.8896721662,BTC/USD
